,ymd,taavg,tamin,tamax,wsavg,wsmax,wdmax,hmavg,hmmin,evs,evl,catotavg,psavg,psmax,psmin,sdmax,tdavg,siavg,ssavg
830,2011-01-12,-8.4,-14.2,-3.1,2.2,5,WNW,52.5,23,,,,1023,1026.6,1016.9,,-17.4,,.7
831,2011-01-13,-9.8,-16.9,-1.2,1.1,2,SW,55.5,22,,,,1027.6,1029.2,1025.6,,-18,,.7
832,2011-01-14,-6.8,-12.8,-1,0.8,3,W,71.5,50,,,,1026.7,1029,1024.5,,-11,,0
833,2011-01-15,-9.8,-15.5,-3.7,4.1,9,W,39.1,19,,,,1026.2,1027.8,1023.3,,-22.5,,.6
834,2011-01-16,-13.7,-18.7,-8.2,2.4,5,WNW,44.5,28,,,,1028,1030.9,1025.6,,-23.4,,.8
835,2011-01-17,-12,-19.3,-3.9,1.3,3,WNW,55.3,26,,,,1031.5,1034.1,1028.9,,-19.8,,.8
836,2011-01-18,-8.8,-16.1,-1.6,1.5,5,W,57.8,30,,,,1029.7,1032.1,1027.7,,-16.3,,.7
837,2011-01-19,-7.1,-13.2,-1.7,1.6,5,W,53.5,26,,,,1028.1,1030.4,1025.9,,-15.5,,.7
838,2011-01-20,-8,-12.1,-2.7,1.5,4,W,54,26,,,,1026.7,1028.6,1024.8,,-16.3,,.7
839,2011-01-21,-7.9,-12.9,-1.7,1.3,5,WSW,54.8,26,,,,1026.4,1028.4,1024,,-16.3,,.7
840,2011-01-22,-6.6,-11.9,.7,0.8,3,W,66.5,41,,,,1027.6,1029.6,1026,,-12,,.2
841,2011-01-23,-5.4,-11.4,.6,1,3,W,77.4,45,,,,1025.4,1029.8,1021.3,,-8.7,,.2
842,2011-01-24,-7.1,-12.2,-3.7,2.4,5,WSW,63.4,40,,,,1027.3,1030.1,1023.7,,-13.3,,.6
843,2011-01-25,-10,-15.8,-3.1,1.4,4,WSW,69.5,40,,,,1031.8,1033.3,1029.8,,-14.9,,.8
844,2011-01-26,-9.2,-14.9,-2.9,1.6,4,W,61.5,34,,,,1035.1,1036.8,1032.7,,-15.8,,.8
845,2011-01-27,-9.7,-15.8,-2.8,1.5,5,WSW,53.9,25,,,,1037.6,1039.6,1035.5,,-18.1,,.8
846,2011-01-28,-6.9,-11.6,-1.7,1.3,4,W,44.7,20,,,,1032.8,1038.2,1029.6,,-17.5,,.7
847,2011-01-29,-9.3,-14.7,-4.1,2.1,6,WNW,46.4,20,,,,1028.9,1031,1026.9,,-19.6,,.7
848,2011-01-30,-9.5,-16.5,-4,2.8,5,WSW,42.1,23,,,,1029,1031.6,1026.5,,-20.7,,.8
849,2011-01-31,-8.5,-16.8,-1.5,1.3,5,WSW,58.4,27,,,,1028.5,1031.2,1026.7,,-15.5,,.5
850,2011-02-01,-3.3,-10.1,5.5,0.8,2,E,69.6,36,,,,1025.4,1027.3,1023.1,,-8.4,,.7
851,2011-02-02,-1.4,-8.1,7.5,0.9,3,W,63.4,23,,,,1023.7,1025,1022,,-8.2,,.8
852,2011-02-03,-1.5,-8,6.8,0.9,3,SW,67.9,30,,,,1022.5,1024.9,1019.9,,-6.9,,.6
853,2011-02-04,-1.2,-6.1,5,0.8,2,SW,77.9,55,,,,1020.9,1022.2,1018.9,,-4.7,,
854,2011-02-05,-0.3,-4.9,7.2,0.9,2,W,70.4,31,,,,1021.5,1024.5,1019.6,,-5.6,,.6
855,2011-02-06,-1.2,-6.5,2.6,0.6,2,SSW,74.8,56,,,,1017.6,1020.3,1014.8,,-5.2,,.1
856,2011-02-07,-1.1,-6.9,4.1,0.8,3,N,77.5,51,,,,1018,1021.2,1013.8,,-4.7,,0
857,2011-02-08,0.6,-4.1,7.9,0.8,2,E,68.5,33,,,,1010.8,1014.1,1007.6,,-4.9,,.1
858,2011-02-09,-1.9,-6.3,4.2,1.8,5,WSW,63.3,30,,,,1017.8,1021.9,1011.9,,-8.8,,.4
859,2011-02-10,-3.4,-8.5,2.9,0.9,2,WNW,63,40,,,,1020.9,1022.6,1018.6,,-9.7,,.1
860,2011-02-11,-2.7,-9,4.4,1.5,4,WSW,53.7,25,,,,1019.3,1021.6,1016.1,,-11.6,,.7
861,2011-02-12,-5.1,-9.5,-.1,2.2,4,W,42.8,29,,,,1023.5,1026.9,1019.2,,-16,,.7
862,2011-02-13,-5.9,-13.2,1.6,1,3,NW,53.9,18,,,,1025.6,1028.1,1023.1,,-14.8,,.6
863,2011-02-14,-3.8,-6.3,-2.1,0.8,2,WSW,68.2,45,,,,1025.1,1028,1023.2,,-8.9,,
864,2011-02-15,-2.9,-8.8,5,1.2,3,W,66.2,32,,,,1030.1,1032,1027.9,,-8.9,,.8
865,2011-02-16,-1.6,-10.2,7,0.7,2,WNW,62,27,,,,1025.8,1030.7,1021.7,,-8.4,,.3
866,2011-02-17,-0.3,-4.2,2.3,0.6,2,WNW,87.4,51,,,,1018.5,1022.5,1015.9,,-2.3,,
867,2011-02-18,-1.4,-7.4,7.9,0.8,2,NNE,73.2,29,,,,1023.4,1025.3,1019.2,,-6.4,,.6
868,2011-02-19,-0.3,-7.2,8.7,0.9,3,WNW,62.1,18,,,,1024.9,1027.1,1022.5,,-8.1,,.7
869,2011-02-20,2.8,-7.1,13.3,2,4,ESE,54.8,23,,,,1026.2,1028.6,1023.3,,-6.7,,.8
870,2011-02-21,3.7,-1.8,12.5,1.6,3,E,50.3,22,,,,1026.9,1029.4,1024.1,,-6.3,,.8
871,2011-02-22,3.1,-5.5,14.3,0.9,3,WNW,56.4,18,,,,1025,1028.1,1022.2,,-5.9,,.8
872,2011-02-23,3.6,-4.1,14.4,0.9,2,SSE,57.7,24,,,,1021.7,1024.5,1018.3,,-4.9,,.8
873,2011-02-24,4.6,-3.6,13.4,1.3,4,WNW,62.3,29,,,,1019.4,1021.8,1016.3,,-2.7,,.7
874,2011-02-25,4,-3.1,9.7,2,5,WNW,50.6,13,,,,1025.9,1030.3,1020.5,,-8,,.6
875,2011-02-26,4.9,-4.9,13.6,2.2,5,ESE,45.3,25,,,,1027.7,1031.6,1024.4,,-6.3,,.8
876,2011-02-27,5.4,3.6,7.5,3.3,7,ESE,82.4,48,,,,1019.4,1025.3,1014.6,,2.6,,
877,2011-02-28,4.8,2.8,7.4,2.5,5,ENE,71.5,59,,,,1017.1,1019.9,1014.6,,.1,,
878,2011-03-01,1.7,-.9,4.3,2.2,4,WSW,86.2,72,,,,1015.1,1017.7,1012.9,,-.6,,
879,2011-03-02,-1.3,-4.6,2.6,3.2,7,WSW,48,25,,,,1020.6,1022.9,1017.5,,-12,,.8
880,2011-03-03,-2.4,-7.7,3.2,2.1,5,WSW,48.3,18,,,,1022.5,1023.7,1019.4,,-13,,.8
881,2011-03-04,-1,-6.8,5.9,1.7,5,WSW,53.6,23,,,,1024.8,1026.6,1023.2,,-10,,.8
882,2011-03-05,0.1,-5.9,7.1,1.1,3,WNW,64,30,,,,1023.7,1027.7,1019.7,,-6.3,,.5
883,2011-03-06,3,-3.6,9.6,1.7,4,W,59.7,36,,,,1017.8,1021.9,1014.6,,-4.5,,.5
884,2011-03-07,2.7,-.4,6.7,3.4,7,WSW,52.3,25,,,,1015.3,1018.4,1013.1,,-7.2,,.6
885,2011-03-08,1.4,-5.3,8.4,3,7,WSW,44.3,17,,,,1018.9,1021.5,1016.4,,-10.2,,.7
886,2011-03-09,0.7,-4.6,5.4,3.3,7,W,41.2,19,,,,1024.4,1027,1021.4,,-12.4,,.6
887,2011-03-10,1.4,-5.8,8,2.4,6,WNW,49.7,26,,,,1023.5,1026.9,1019.8,,-8.4,,.7
888,2011-03-11,3.2,-3.3,10.7,2.2,7,W,49.4,13,,,,1022.5,1024,1020.9,,-9,,.8
889,2011-03-12,5,-2.8,14.6,1.5,7,W,44.5,13,,,,1021.1,1023.9,1017.6,,-8,,.7
890,2011-03-13,7.7,.2,16.9,1,2,WNW,53.6,32,,,,1019.7,1023.1,1016.1,,-1.3,,.4
891,2011-03-14,8.5,3.3,14.1,1.5,4,NNW,75.7,52,,,,1017.4,1018.9,1014.5,,4.1,,.1
892,2011-03-15,3.1,-2.3,8.3,4,8,W,45.6,16,,,,1017.8,1021.5,1013.7,,-8.8,,.5
893,2011-03-16,0,-3.6,4.8,3.8,7,W,29.5,12,,,,1021.4,1022.9,1019.3,,-16.9,,.8
894,2011-03-17,1.1,-6.1,8,2.3,5,WNW,40.1,14,,,,1025.4,1028.5,1022.5,,-12.6,,.8
895,2011-03-18,3.3,-5.7,13.4,1.1,5,W,40.5,12,,,,1023.7,1028.9,1018.6,,-11,,.6
896,2011-03-19,9.4,.5,15.9,2.1,4,W,43,14,,,,1018.1,1020.2,1016.4,,-4.5,,.5
897,2011-03-20,4.6,1.2,7.3,1.3,6,ENE,82.3,46,,,,1014.5,1017.7,1011.1,,1.6,,0
898,2011-03-21,7.5,2.2,14.2,1.8,5,W,63.2,26,,,,1016.8,1019,1013.9,,-.6,,.4
899,2011-03-22,3.1,-.6,8,3.3,6,W,34.5,16,,,,1022.4,1025.5,1018.8,,-11.4,,.8
900,2011-03-23,1.3,-5.3,8.2,2.4,6,W,37.6,15,,,,1024.6,1027,1021.2,,-13.1,,.9
901,2011-03-24,2.9,-2.6,9.5,1.8,6,SW,57.8,19,,,,1021.8,1025.1,1017.7,,-5.2,,.5
902,2011-03-25,1.4,-1.3,5,3.1,6,WNW,59.5,32,,,,1024.2,1028.2,1019,,-6.7,,.6
903,2011-03-26,1.9,-4.2,8,1.7,5,W,53,26,,,,1027.7,1029.4,1025,,-8,,.8
904,2011-03-27,3.9,-4,10.9,1.6,5,WSW,46.7,20,,,,1025.8,1028.7,1022.5,,-7.6,,.6
905,2011-03-28,6,-.2,10.6,2.1,6,WNW,47,27,,,,1024.3,1026.4,1022.5,,-4.7,,.5
906,2011-03-29,3.4,-3.7,9.9,1.6,5,WNW,57.8,24,,,,1024.8,1027.2,1022,,-4.7,,.7
907,2011-03-30,6.4,-2.1,15.5,2,5,W,54.5,23,,,,1022.4,1025,1018.4,,-3.2,,.8
908,2011-03-31,8.6,-.7,19.2,1.4,4,WSW,53.1,14,,,,1022.5,1025.2,1019.5,,-3.2,,.8
909,2011-04-01,9.2,-.4,18.7,1.7,6,NW,43.7,10,,,,1021.4,1023.7,1018,,-5.8,,.8
910,2011-04-02,8.3,1.5,14.1,1.5,4,SW,46.9,28,,,,1020.2,1022.2,1018,,-2.3,,0
911,2011-04-03,9.1,1.8,15.9,1.8,4,SSE,49.7,22,,,,1020.7,1022.9,1018.1,,-2.6,,.7
912,2011-04-04,9.7,1.3,17.3,1.6,5,SSE,40.8,14,,,,1024.5,1026.3,1021.9,,-4.5,,.9
913,2011-04-05,9.5,0,19.2,1.5,3,WSW,35.3,11,,,,1026.2,1028.8,1022.8,,-7,,.9
914,2011-04-06,10.1,-.2,19.7,1.5,5,W,35.3,12,,,,1023.7,1026.8,1019.8,,-6.6,,.6
915,2011-04-07,9.8,7.4,11.9,0.8,3,E,89,35,,,,1017.7,1023.5,1013.7,,8.5,,
916,2011-04-08,11.8,5.9,17.8,1.6,4,WNW,62.5,20,,,,1018.5,1021.1,1015.9,,2.9,,.5
917,2011-04-09,10,1.4,18.1,1.9,6,W,46,14,,,,1020.7,1022.5,1018.6,,-3.4,,.8
918,2011-04-10,10.9,3.1,19.4,2,6,WSW,51.6,18,,,,1016.8,1021.5,1012.7,,-.8,,.1
919,2011-04-11,10.2,3.7,15.6,2.4,6,W,48.3,11,,,,1016.5,1019.4,1014.4,,-3.4,,.7
920,2011-04-12,9.1,-.7,18.5,2,6,W,36.6,11,,,,1019.2,1021.9,1016.2,,-7.6,,.8
921,2011-04-13,10.3,-.4,19.8,1.8,5,WNW,37.7,15,,,,1017.9,1020.9,1014.4,,-4.9,,.8
922,2011-04-14,11.8,2,21.4,1.4,4,SW,38.6,8,,,,1011.9,1017.6,1007.5,,-4.5,,.7
923,2011-04-15,15.3,8.4,24.5,2.3,6,WSW,55,32,,,,1006,1009.9,1001.1,,6.3,,.4
924,2011-04-16,12.4,5.7,20.2,1.6,4,W,48,13,,,,1013.7,1015.8,1009.9,,-.8,,.8
925,2011-04-17,12.8,3.6,21,2,5,SW,43.8,10,,,,1010.8,1016.3,1005.4,,-1.9,,.8
926,2011-04-18,7.8,3.5,10.7,2.2,5,WSW,67.7,50,,,,1006,1010,1003.3,,1.9,,0
927,2011-04-19,8.9,2.3,16.1,2.1,5,NNW,47.8,23,,,,1013.5,1017.3,1009.9,,-2.6,,.6
928,2011-04-20,10.8,2.6,19.1,1.9,5,WNW,49,18,,,,1019,1021,1016.4,,-1.2,,.7
929,2011-04-21,12.2,4.1,19.5,1.2,4,SSW,42.3,12,,,,1017.5,1020.3,1014.4,,-2.6,,.2
930,2011-04-22,10.2,8.5,12.2,2.3,5,ESE,85.6,40,,,,1008.6,1014.8,1005.3,,8,,
931,2011-04-23,9.8,6.7,15.2,3.9,7,WSW,53.4,25,,,,1009,1010.6,1006.8,,-.8,,.5
932,2011-04-24,9,2.2,15.1,2.9,7,SW,52.7,22,,,,1009.3,1010.8,1007.1,,-.6,,.5
933,2011-04-25,12.1,6.4,18.9,2.9,7,WSW,48,22,,,,1010.2,1012.2,1007.3,,.5,,.4
934,2011-04-26,9.9,8.4,11.5,2.3,5,E,83.1,65,,,,1004.1,1011.2,1001.4,,7.2,,
935,2011-04-27,11.5,8.5,16.2,1.8,5,N,79.4,52,,,,1001.6,1004.5,999.4,,7.6,,.1
936,2011-04-28,8.7,4.7,14.3,1.8,5,WSW,62.4,34,,,,1008.8,1013.3,1004.4,,1.5,,.1
937,2011-04-29,11.8,1.2,20.1,1.7,5,ESE,49.2,23,,,,1011.7,1015.6,1008,,.4,,.3
938,2011-04-30,14.8,11,19.9,2.5,5,ESE,90.8,54,,,,1003.9,1008.9,1000.4,,13.4,,
939,2011-05-01,14.3,9.6,17.7,3.2,7,WSW,65.6,35,,,,1006,1013.3,999.9,,6.8,,.5
940,2011-05-02,14.5,7.4,22.4,1.2,3,W,60.3,23,,,,1013.3,1015.7,1010.5,,5.6,,.6
941,2011-05-03,15.5,9.7,22.3,2.1,6,WNW,51.2,15,,,,1012.1,1015.5,1009.6,,3.2,,.6
942,2011-05-04,14.9,5.9,22.8,1.6,4,SE,47.4,19,,,,1015,1017.1,1012.4,,2.1,,.6
943,2011-05-05,17.3,9.6,23.8,2.2,6,SSW,36.7,22,,,,1015.1,1017,1012.4,,1.7,,.8
944,2011-05-06,17.3,11.5,22.2,2.3,5,ESE,46,26,,,,1010.3,1015.7,1006.3,,5.3,,.1
945,2011-05-07,18.1,13,24.6,1.5,4,WSW,70,25,,,,1008.1,1011.3,1005.8,,11.4,,.4
946,2011-05-08,18.3,10.3,27.1,1.2,3,W,54.9,16,,,,1012.9,1014.8,1010.6,,6.1,,.7
947,2011-05-09,20.5,12.9,26.5,2.2,6,W,72.4,52,,,,1007.6,1013.6,1003.2,,15.5,,
948,2011-05-10,18.8,15,22.3,1.5,5,ESE,92.3,82,,,,1005.1,1007.3,1003.8,,17.3,,
949,2011-05-11,16.5,14.6,19.1,2.9,7,ESE,81.8,68,,,,1004.3,1005.9,1002.9,,13.2,,0
950,2011-05-12,14.8,9.2,18.8,1.6,6,WSW,76.4,28,,,,1003,1005.2,1001,,9.5,,
951,2011-05-13,15,6.8,22.2,2.8,7,W,45.4,18,,,,1004.5,1007,1002,,1.9,,.8
952,2011-05-14,16.2,8.4,23.6,2.6,7,W,39.4,12,,,,1010,1014.1,1006.5,,.1,,.8
953,2011-05-15,18.3,8.4,26.2,2.8,8,WSW,41.4,14,,,,1012.5,1015,1009.4,,3.8,,.6
954,2011-05-16,17.3,10.5,23.1,2.5,6,WSW,47.5,17,,,,1012.9,1015.2,1010.6,,4.1,,.7
955,2011-05-17,15.4,6.1,23,1.8,6,WSW,45.5,17,,,,1012,1013.7,1009.8,,1.8,,.8
956,2011-05-18,18.8,8.2,27.9,1.6,5,W,51.3,21,,,,1012.2,1014.7,1009.5,,6.7,,.7
957,2011-05-19,21.1,14.7,27.8,1.7,5,WSW,47.8,23,,,,1012.2,1013.8,1009.5,,9,,.4
958,2011-05-20,19.9,16.6,23.3,1.1,4,SE,80.6,68,,,,1011,1013.9,1007.4,,16.4,,0
959,2011-05-21,15.3,12.8,19.3,1.4,4,ENE,90,81,,,,1011.9,1013.9,1008.6,,13.3,,
960,2011-05-22,17.2,12.3,23.1,1.1,3,NNW,67.2,34,,,,1014.6,1016,1012.8,,10.1,,.5
961,2011-05-23,17.6,13.2,24.5,1.1,3,W,67.1,30,,,,1015,1016.8,1013.1,,10,,.3
962,2011-05-24,18.7,9.2,28.3,1.1,3,SW,59,19,,,,1015.8,1017.9,1013.4,,8.5,,.6
963,2011-05-25,20,13.7,28.2,0.9,3,SSE,55.6,23,,,,1015.2,1016.3,1013.5,,9.9,,.1
964,2011-05-26,17.6,16.2,18.5,1.9,5,E,58.8,43,,,,1015.3,1017.1,1013.9,,9.3,,0
965,2011-05-27,17.8,13.7,20.9,1.3,3,SE,64.3,52,,,,1013.2,1014.4,1011.8,,10.9,,0
966,2011-05-28,19.5,12.1,27.6,1.2,3,N,68.7,36,,,,1012.6,1015.2,1010.2,,12.4,,.5
967,2011-05-29,21.1,13.9,27.8,2.4,5,ESE,44.7,25,,,,1010.6,1012.3,1008.9,,7.7,,.7
968,2011-05-30,20.8,13.4,27.4,1.5,5,E,53,24,,,,1010.5,1012.6,1008.5,,10.3,,.5
969,2011-05-31,19.3,16.4,21.7,1.9,4,E,64.2,51,,,,1008.6,1010.4,1006.5,,12,,
970,2011-06-01,17,14.7,22.4,1.6,5,E,84,56,,,,1009.6,1011.9,1008.2,,13.8,,.2
971,2011-06-02,19.6,14.3,26.7,1.4,3,W,70.2,37,,,,1011.6,1013.2,1009.4,,13.1,,.5
972,2011-06-03,19.6,13.2,26.1,1.8,5,WSW,61.7,22,,,,1009.6,1012.9,1006.8,,10.5,,.6
973,2011-06-04,20.7,16.9,25.2,1.8,4,W,67,44,,,,1008.7,1009.9,1007.1,,14.1,,.3
974,2011-06-05,21.3,16.4,27.7,1.7,5,W,62,31,,,,1008.2,1009.8,1005.7,,12.6,,.6
975,2011-06-06,20.5,12.5,27.4,1.4,4,WSW,56.7,31,,,,1007.3,1010.2,1004.9,,10.6,,.6
976,2011-06-07,21.2,13.3,28.1,1.2,3,SW,53.8,23,,,,1003.5,1005.9,1000.8,,10.1,,.6
977,2011-06-08,22.1,15.3,28.8,1.3,4,W,57.1,31,,,,1004.1,1005.7,1001.6,,12.2,,.6
978,2011-06-09,19.8,16.6,24.5,1.2,4,WSW,75.2,57,,,,1005.5,1006.7,1003.7,,15.4,,.1
979,2011-06-10,21.2,16,26.6,0.9,2,W,75.9,39,,,,1004.4,1007.3,1001.7,,16.3,,.1
980,2011-06-11,23.9,16.5,31,1.3,3,WNW,60.7,28,,,,1003.9,1006.2,1002.3,,14.3,,.7
981,2011-06-12,24.1,16.7,30.6,1.9,5,W,50.5,20,,,,1004.2,1006.5,1001.1,,11.6,,.7
982,2011-06-13,21.2,16.5,26.6,1.6,4,W,61.9,41,,,,1005.8,1008.6,1003.7,,13.3,,.3
983,2011-06-14,22.8,15.6,30,1.2,3,W,60.3,27,,,,1008.5,1010.2,1006.4,,13.4,,.8
984,2011-06-15,23.9,17.2,31.1,1.6,5,SSW,55,23,,,,1008.4,1010.1,1006.6,,12.9,,.7
985,2011-06-16,23.8,15.8,31.4,2,4,ENE,46.1,19,,,,1007.9,1009.7,1005.4,,9.3,,.8
986,2011-06-17,23.3,14.8,31.3,1.6,4,WSW,48.2,18,,,,1008.9,1010.9,1007,,10.2,,.4
987,2011-06-18,22.9,17.7,28.6,1.6,5,ESE,68.3,38,,,,1007.2,1009.4,1004.6,,16,,.3
988,2011-06-19,25.1,18.4,32.5,1.8,4,E,55.5,24,,,,1007.4,1008.8,1005.2,,13.8,,.8
989,2011-06-20,25.1,17.4,32.3,1.8,5,W,53.2,31,,,,1007.3,1009.2,1004.5,,14.3,,.8
990,2011-06-21,24.4,17.7,31.1,1.9,4,W,54,28,,,,1009.7,1011.8,1007.8,,13.6,,.9
991,2011-06-22,23.3,19.6,28.8,1,3,WSW,82.1,54,,,,1005.7,1009.6,1002.5,,19.9,,.1
992,2011-06-23,25,22.8,27.9,2.3,6,SW,85,68,,,,999.9,1004.1,997.6,,22.1,,
993,2011-06-24,21,18.1,24.2,1.7,5,ESE,92.8,88,,,,1004.5,1009.7,998.8,,19.4,,
994,2011-06-25,18.7,17.1,20.3,3.1,5,ESE,88.5,83,,,,1011.3,1012.6,1009.3,,16.7,,
995,2011-06-26,21,18.1,24.1,4.2,7,ESE,81.1,68,,,,1002.1,1011.1,998.4,,17.7,,.1
996,2011-06-27,22.8,20.9,25.4,2.4,5,WSW,70.4,57,,,,1004.4,1009.6,1001.5,,16.9,,0
997,2011-06-28,24.3,16.8,31.2,1.3,5,SSW,66.1,35,,,,1010.2,1012,1008.6,,16.8,,.7
998,2011-06-29,24.3,21.2,31.1,1.7,6,N,83.3,49,,,,1010.7,1012.8,1009.5,,20.8,,.2
999,2011-06-30,25.5,21.2,29.4,1.3,4,SW,79.3,61,,,,1009.3,1012.1,1007,,21.4,,.1
1000,2011-07-01,25.7,23.1,29.6,1.1,4,WSW,80.1,58,,,,1005.4,1007,1003.5,,21.8,,.1
1001,2011-07-02,26.3,22.2,30.5,1,3,WNW,80,62,,,,1002.9,1004.8,1001,,22.4,,.1
1002,2011-07-03,24.4,22.1,26.9,1.7,6,SW,90.3,78,,,,997.8,1001.6,993.7,,22.6,,
1003,2011-07-04,24.3,20.4,28.6,1.9,5,W,74.5,44,,,,1000.8,1003.6,998.4,,18.7,,.5
1004,2011-07-05,23.2,18.2,29.5,1.3,3,W,73.7,36,,,,1003.7,1005.5,1002.1,,17.6,,.5
1005,2011-07-06,23.8,18.7,31,1.2,4,SSE,72.5,26,,,,1000.6,1003.4,997.9,,17.6,,.3
1006,2011-07-07,23.8,21.9,26.8,1.5,5,S,85.7,72,,,,999.3,1000.7,997.4,,21.4,,
1007,2011-07-08,23.7,22,25.8,1.2,4,SSW,90,78,,,,1004.5,1007.4,999.7,,21.8,,
1008,2011-07-09,23.5,20.8,27.1,1.8,4,E,86.5,73,,,,1008.6,1011.4,1006.4,,20.9,,
1009,2011-07-10,21.9,20.3,23.5,0.9,4,E,93.3,86,,,,1012.3,1015,1010.7,,20.6,,
1010,2011-07-11,22.2,20,27.1,1.3,5,E,88.4,72,,,,1013.1,1014.4,1011.4,,19.9,,0
1011,2011-07-12,23.1,20.8,27,0.9,4,ESE,91,77,,,,1012,1013.5,1010.6,,21.6,,
1012,2011-07-13,25.1,22.1,28.4,1.3,4,ESE,85.3,68,,,,1009.4,1011.4,1008.3,,22.3,,
1013,2011-07-14,25.6,23.5,30.4,1,3,ESE,86.1,64,,,,1009.4,1010.4,1008.4,,23,,.1
1014,2011-07-15,26.9,23.8,31.2,1.3,4,SW,80.3,57,,,,1008.9,1010,1007.5,,23,,.1
1015,2011-07-16,26.7,23.4,32.3,1.1,5,WSW,80.2,52,,,,1008.2,1009.9,1006.2,,22.5,,.2
1016,2011-07-17,27.3,23.7,32.3,0.8,3,WNW,78.3,52,,,,1006.5,1008,1004.8,,22.8,,.3
1017,2011-07-18,28.7,23.2,34.4,2.5,5,E,62.5,42,,,,1004,1006.6,1001.5,,20,,.7
1018,2011-07-19,28.8,25.1,32.2,3.7,6,E,54.3,46,,,,998.4,1002.3,996.9,,18.4,,.8
1019,2011-07-20,27.9,23.1,32.8,2.4,5,E,52,33,,,,1001.7,1004.8,998.5,,16.5,,.9
1020,2011-07-21,26.5,20.7,32,1.6,4,ESE,56.8,39,,,,1005.1,1006.3,1003.6,,16.8,,.8
1021,2011-07-22,25.1,22.2,28.3,1.6,3,E,69.8,58,,,,1007,1008,1005.8,,19.1,,.1
1022,2011-07-23,26.3,23.7,30.4,1.2,3,SW,77.2,55,,,,1007.4,1008.5,1005.9,,21.8,,.2
1023,2011-07-24,24.7,23.3,28.1,1.1,5,SSW,85.4,65,,,,1008.3,1009.4,1007.3,,22,,0
1024,2011-07-25,25.2,22.7,29.2,1.2,3,E,81.3,62,,,,1010,1011.1,1008.8,,21.5,,.2
1025,2011-07-26,26.8,22.9,31.2,2.1,4,ESE,75.6,55,,,,1009.7,1011.4,1007.5,,21.8,,.3
1026,2011-07-27,26.4,24.2,29.4,1.4,4,SSW,83.6,69,,,,1009.7,1011.1,1007.7,,23.3,,0
1027,2011-07-28,27.5,23.7,31.4,1.9,5,SW,72.3,52,,,,1009.6,1010.6,1008.3,,21.7,,.2
1028,2011-07-29,25.6,24,29.7,1.2,4,SSW,86.9,69,,,,1007.9,1009.8,1006,,23.1,,.1
1029,2011-07-30,25.8,23.7,30.3,1,3,SSW,86,63,,,,1006,1007.4,1004.4,,23.1,,0
1030,2011-07-31,25.8,22.8,28.8,1.5,4,ESE,83.3,67,,,,1005.1,1006.3,1003.7,,22.5,,
1031,2011-08-01,26.3,23.7,30,2,4,E,80.2,63,,,,1006.2,1007.8,1004.8,,22.3,,0
1032,2011-08-02,26,23.9,29.3,2.7,4,E,80.3,67,,,,1009.1,1010.6,1007.7,,22.3,,.2
1033,2011-08-03,26.8,23.2,32.2,1.6,4,ENE,77.2,53,,,,1008.4,1010.8,1005.6,,22.1,,.3
1034,2011-08-04,27.2,23.6,31.4,0.9,3,NW,79.9,56,,,,1008,1009.1,1006.6,,23.1,,.4
1035,2011-08-05,28.7,23.5,34.6,1.4,4,ESE,67,37,,,,1008,1009.2,1005.9,,21,,.8
1036,2011-08-06,27.9,23.6,31.8,2,4,E,70,57,,,,1008.1,1009.6,1006.7,,22,,.2
1037,2011-08-07,28.8,26,32.1,3.4,5,ESE,64.5,53,,,,1006.2,1009.3,1002.4,,21.4,,.1
1038,2011-08-08,28.1,24.6,31.6,3.4,6,ESE,64.5,46,,,,1003.5,1007.8,1000.1,,20.4,,.1
1039,2011-08-09,23.9,22.8,26.5,0.6,3,E,87.8,67,,,,1008.7,1010.6,1007.6,,21.7,,0
1040,2011-08-10,26,23.2,30,1.3,4,WSW,85.5,68,,,,1009.5,1011.1,1008.1,,23.3,,.1
1041,2011-08-11,27.1,24.3,31.3,1.4,5,SW,80.5,61,,,,1007.9,1010.3,1005.4,,23.2,,.3
1042,2011-08-12,25.3,23.4,28.1,1,3,WNW,89.3,75,,,,1006.5,1007.2,1005.4,,23.4,,
1043,2011-08-13,25.7,22.3,30.8,1.3,5,WSW,83.3,55,,,,1005.5,1006.7,1003.7,,22.6,,.3
1044,2011-08-14,26,23.3,31.2,0.9,5,SSW,83.8,58,,,,1006,1007.1,1004.5,,22.6,,.2
1045,2011-08-15,25.2,23,28.5,0.8,2,SW,85.6,69,,,,1006.5,1007.8,1005.4,,22.4,,0
1046,2011-08-16,26.2,23.4,31.3,1.2,5,NNW,85,62,,,,1003.7,1006.8,1000.6,,23.5,,.1
1047,2011-08-17,25.4,24.4,26.7,0.7,4,SW,93,88,,,,1002.7,1004,1001.2,,24.1,,
1048,2011-08-18,25.4,22,29.8,1.2,3,WSW,81.5,58,,,,1006,1009,1003.4,,21.6,,.2
1049,2011-08-19,24,21.9,26.9,0.9,3,N,84.8,70,,,,1010.9,1012.5,1008.8,,21.2,,
1050,2011-08-20,21.8,19.6,24.1,0.7,2,SW,85.5,68,,,,1011.9,1013.1,1010.6,,19.1,,0
1051,2011-08-21,23.5,18.7,29.6,1.2,3,SE,73.5,38,,,,1010.8,1012.1,1009,,17.7,,.6
1052,2011-08-22,22.7,18.7,27.8,1.4,3,ENE,74.5,44,,,,1011.2,1012.1,1009.5,,17.1,,.3
