◎ 유역 메타정보 (기준일: 2023.07.20),,,,,,,,,,,,,,,,,
대권역코드,대권역명,유역면적(㎢),중권역코드,중권역명,유역면적(㎢),표준유역코드,표준유역명,유역면적(㎢),관측소타입,관측소코드,관측소명,관측시작일,좌표(경도),좌표(위도),티센가중치,시명,구명
111,안성천,1660,1101,안성천,1658.66,110111,오산천,98.3,aws,550,오산,1992.11.03.,127.0527,37.1693,0.92747,경기도,오산시
111,안성천,1660,1101,안성천,1658.66,110112,황구지천상류,148,aws,550,오산,1992.11.03.,127.0527,37.1693,0.017218,경기도,오산시
111,안성천,1660,1101,안성천,1658.66,110113,황구지천하류,116.2,aws,550,오산,1992.11.03.,127.0527,37.1693,0.810497,경기도,오산시
111,안성천,1660,1101,안성천,1658.66,110114,동연교수위표,142,aws,550,오산,1992.11.03.,127.0527,37.1693,0.391707,경기도,오산시
111,안성천,1660,1101,안성천,1658.66,110115,진위천,81.5,aws,550,오산,1992.11.03.,127.0527,37.1693,0.40482,경기도,오산시
121,한강서해,1991,1202,시화호,961.26,120206,남양방조제,243.8,aws,550,오산,1992.11.03.,127.0527,37.1693,0.0261,경기도,오산시
111,안성천,1660,1101,안성천,1658.66,110105,입장천,80.1,aws,551,평택,1992.11.19.,127.1122,36.99222,8.80E-05,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110106,성환천,80.4,aws,551,평택,1992.11.19.,127.1122,36.99222,0.118653,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110107,평택수위표,65.9,aws,551,평택,1992.11.19.,127.1122,36.99222,0.400653,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110108,진위천합류전,79.4,aws,551,평택,1992.11.19.,127.1122,36.99222,0.870202,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110114,동연교수위표,142,aws,551,평택,1992.11.19.,127.1122,36.99222,0.044473,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110115,진위천,81.5,aws,551,평택,1992.11.19.,127.1122,36.99222,0.594001,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110116,아산방조제상류,71.4,aws,551,평택,1992.11.19.,127.1122,36.99222,0.832606,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110117,둔포천,85.5,aws,551,평택,1992.11.19.,127.1122,36.99222,0.580465,경기도,평택시
111,안성천,1660,1101,안성천,1658.66,110118,아산방조제,96.4,aws,551,평택,1992.11.19.,127.1122,36.99222,0.026248,경기도,평택시
121,한강서해,1991,1202,시화호,961.26,120206,남양방조제,243.8,aws,551,평택,1992.11.19.,127.1122,36.99222,0.004328,경기도,평택시
102,북한강,10744,1008,금강산댐,2384.679,100803,사두포천,178.5,aws,552,김화,1992.11.11.,127.4244,38.27219,0.253544,강원도,철원군
102,북한강,10744,1008,금강산댐,2384.679,100804,이포리하천,220.6,aws,552,김화,1992.11.11.,127.4244,38.27219,0.348459,강원도,철원군
102,북한강,10744,1009,평화의댐,940.45,100901,금성천상류,244.2,aws,552,김화,1992.11.11.,127.4244,38.27219,0.198848,강원도,철원군
104,임진강,8140,1020,고미탄천,2195.199,102004,용지천,238.1,aws,552,김화,1992.11.11.,127.4244,38.27219,0.115631,강원도,철원군
104,임진강,8140,1021,임진강상류,2072.709,102103,평안천상류,175.6,aws,552,김화,1992.11.11.,127.4244,38.27219,0.20505,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102201,한탄강상류,366.3,aws,552,김화,1992.11.11.,127.4244,38.27219,0.745331,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102202,화강,447.9,aws,552,김화,1992.11.11.,127.4244,38.27219,0.382076,강원도,철원군
104,임진강,8140,1022,한탄강,2452.179,102204,부소천합류후,164.1,aws,552,김화,1992.11.11.,127.4244,38.27219,0.024888,강원도,철원군
131,한강동해,3887,1301,양양남대천,1852.93,130101,현내면,96.3,aws,553,대진,1992.11.28.,128.4281,38.49235,0.168043,강원도,고성군
131,한강동해,3887,1301,양양남대천,1852.93,130102,자산천,72.4,aws,553,대진,1992.11.28.,128.4281,38.49235,0.815148,강원도,고성군
131,한강동해,3887,1301,양양남대천,1852.93,130103,북천,149,aws,553,대진,1992.11.28.,128.4281,38.49235,6.37E-04,강원도,고성군
131,한강동해,3887,1301,양양남대천,1852.93,130109,남강,552,aws,553,대진,1992.11.28.,128.4281,38.49235,0.024925,강원도,고성군
102,북한강,10744,1011,인북천,931.2199,101103,북천,304.1,aws,554,미시령,1992.11.28.,128.4371,38.21438,0.197329,강원도,인제군
131,한강동해,3887,1301,양양남대천,1852.93,130104,남천,211.9,aws,554,미시령,1992.11.28.,128.4371,38.21438,0.255134,강원도,인제군
131,한강동해,3887,1301,양양남대천,1852.93,130105,청초천,152.2,aws,554,미시령,1992.11.28.,128.4371,38.21438,0.084769,강원도,인제군
102,북한강,10744,1010,춘천댐,1587.449,101006,화천댐,152.2,aws,555,화천,1992.11.06.,127.6909,38.08356,0.137685,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101007,화천댐하류,76.6,aws,555,화천,1992.11.06.,127.6909,38.08356,0.587489,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101008,화천천,263.5,aws,555,화천,1992.11.06.,127.6909,38.08356,0.181086,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101009,춘천댐상류,108.7,aws,555,화천,1992.11.06.,127.6909,38.08356,0.798109,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101010,지촌천,186.9,aws,555,화천,1992.11.06.,127.6909,38.08356,0.084612,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101011,춘천댐,139,aws,555,화천,1992.11.06.,127.6909,38.08356,0.332587,강원도,화천군
102,북한강,10744,1010,춘천댐,1587.449,101003,수입천하류,120.1,aws,556,양구,1992.11.04.,127.9851,38.09798,0.015639,강원도,양구군
102,북한강,10744,1010,춘천댐,1587.449,101004,서천,170.7,aws,556,양구,1992.11.04.,127.9851,38.09798,0.589257,강원도,양구군
102,북한강,10744,1010,춘천댐,1587.449,101005,양구서천,109.1,aws,556,양구,1992.11.04.,127.9851,38.09798,0.677967,강원도,양구군
102,북한강,10744,1011,인북천,931.2199,101104,인북천하류,144.7,aws,556,양구,1992.11.04.,127.9851,38.09798,1.11E-04,강원도,양구군
102,북한강,10744,1012,소양강,1852.04,101206,양구교수위표,278.2,aws,556,양구,1992.11.04.,127.9851,38.09798,0.014923,강원도,양구군
102,북한강,10744,1012,소양강,1852.04,101207,소양강댐,400.5,aws,556,양구,1992.11.04.,127.9851,38.09798,0.110274,강원도,양구군
102,북한강,10744,1012,소양강,1852.04,101201,내린천상류,403.4,aws,557,기린,1992.11.04.,128.3186,37.95262,0.071555,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101202,방내천,173.5,aws,557,기린,1992.11.04.,128.3186,37.95262,0.360652,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101203,내린천하류,62.6,aws,557,기린,1992.11.04.,128.3186,37.95262,1,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101204,방태천,194.5,aws,557,기린,1992.11.04.,128.3186,37.95262,0.369056,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101205,소양강상류,250.2,aws,557,기린,1992.11.04.,128.3186,37.95262,0.575594,강원도,인제군
102,북한강,10744,1012,소양강,1852.04,101206,양구교수위표,278.2,aws,557,기린,1992.11.04.,128.3186,37.95262,0.037455,강원도,인제군
102,북한강,10744,1013,의암댐,721.7,101303,팔미천,74.5,aws,558,팔봉,1992.11.05.,127.7006,37.68613,0.077612,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101410,양덕원천합류전,80.4,aws,558,팔봉,1992.11.05.,127.7006,37.68613,0.393811,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101411,양덕원천,110.3,aws,558,팔봉,1992.11.05.,127.7006,37.68613,0.196439,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101412,서면수위표,140.6,aws,558,팔봉,1992.11.05.,127.7006,37.68613,0.926159,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101413,중방대천,87.1,aws,558,팔봉,1992.11.05.,127.7006,37.68613,0.353452,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101414,홍천강하류,115.1,aws,558,팔봉,1992.11.05.,127.7006,37.68613,0.09969,강원도,홍천군
101,남한강,12394,1001,남한강상류,2447.85,100108,오대천상류,241.2,aws,559,내면,1992.11.07.,128.3972,37.77799,8.72E-04,강원도,홍천군
101,남한강,12394,1002,평창강,1773.39,100201,흥정천,267.1,aws,559,내면,1992.11.07.,128.3972,37.77799,0.055774,강원도,홍천군
102,북한강,10744,1012,소양강,1852.04,101201,내린천상류,403.4,aws,559,내면,1992.11.07.,128.3972,37.77799,0.608627,강원도,홍천군
102,북한강,10744,1012,소양강,1852.04,101202,방내천,173.5,aws,559,내면,1992.11.07.,128.3972,37.77799,0.264926,강원도,홍천군
102,북한강,10744,1012,소양강,1852.04,101204,방태천,194.5,aws,559,내면,1992.11.07.,128.3972,37.77799,3.40E-04,강원도,홍천군
102,북한강,10744,1014,홍천강,1566.05,101401,내촌천상류,195.8,aws,559,내면,1992.11.07.,128.3972,37.77799,0.041908,강원도,홍천군
101,남한강,12394,1001,남한강상류,2447.85,100106,송천,202.6,aws,560,진부,1992.11.08.,128.5644,37.64789,0.007523,강원도,평창군
101,남한강,12394,1001,남한강상류,2447.85,100108,오대천상류,241.2,aws,560,진부,1992.11.08.,128.5644,37.64789,0.682937,강원도,평창군
101,남한강,12394,1001,남한강상류,2447.85,100109,오대천하류,210.4,aws,560,진부,1992.11.08.,128.5644,37.64789,0.358752,강원도,평창군
101,남한강,12394,1002,평창강,1773.39,100201,흥정천,267.1,aws,560,진부,1992.11.08.,128.5644,37.64789,0.130748,강원도,평창군
102,북한강,10744,1012,소양강,1852.04,101201,내린천상류,403.4,aws,560,진부,1992.11.08.,128.5644,37.64789,0.013309,강원도,평창군
131,한강동해,3887,1302,강릉남대천,1050.109,130201,연곡천,230.3,aws,560,진부,1992.11.08.,128.5644,37.64789,0.008602,강원도,평창군
101,남한강,12394,1002,평창강,1773.39,100201,흥정천,267.1,aws,561,청일,1992.11.06.,128.1526,37.58219,8.50E-04,강원도,횡성군
101,남한강,12394,1002,평창강,1773.39,100207,주천강시점,123.9,aws,561,청일,1992.11.06.,128.1526,37.58219,0.236146,강원도,횡성군
101,남한강,12394,1006,섬강,1491.01,100601,횡성댐,207.8,aws,561,청일,1992.11.06.,128.1526,37.58219,0.848099,강원도,횡성군
101,남한강,12394,1006,섬강,1491.01,100602,횡성댐하류,75.8,aws,561,청일,1992.11.06.,128.1526,37.58219,0.657966,강원도,횡성군
101,남한강,12394,1006,섬강,1491.01,100603,금계천,155.3,aws,561,청일,1992.11.06.,128.1526,37.58219,0.15965,강원도,횡성군
101,남한강,12394,1006,섬강,1491.01,100604,전천,170.7,aws,561,청일,1992.11.06.,128.1526,37.58219,0.013304,강원도,횡성군
102,북한강,10744,1014,홍천강,1566.05,101401,내촌천상류,195.8,aws,561,청일,1992.11.06.,128.1526,37.58219,0.0116,강원도,횡성군
102,북한강,10744,1014,홍천강,1566.05,101407,덕치천,114.1,aws,561,청일,1992.11.06.,128.1526,37.58219,0.0154,강원도,횡성군
101,남한강,12394,1001,남한강상류,2447.85,100104,골지천중류,87.5,aws,563,북평,1992.11.07.,128.6829,37.4634,0.198975,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100106,송천,202.6,aws,563,북평,1992.11.07.,128.6829,37.4634,0.279831,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100107,골지천하류,74,aws,563,북평,1992.11.07.,128.6829,37.4634,0.998707,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100109,오대천하류,210.4,aws,563,북평,1992.11.07.,128.6829,37.4634,0.317976,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100111,어천하류,120.5,aws,563,북평,1992.11.07.,128.6829,37.4634,0.107859,강원도,정선군
101,남한강,12394,1001,남한강상류,2447.85,100112,정선,179.6,aws,563,북평,1992.11.07.,128.6829,37.4634,0.076645,강원도,정선군
121,한강서해,1991,1201,한강서해,1009.549,120102,공촌천,144.5,aws,565,시흥,1993.03.11.,126.7783,37.3916,0.005065,경기도,시흥시
121,한강서해,1991,1201,한강서해,1009.549,120103,장수천,126.2,aws,565,시흥,1993.03.11.,126.7783,37.3916,0.549414,경기도,시흥시
121,한강서해,1991,1202,시화호,961.26,120201,화정천,120,aws,565,시흥,1993.03.11.,126.7783,37.3916,0.404678,경기도,시흥시
121,한강서해,1991,1202,시화호,961.26,120204,시화방조제,196.1,aws,565,시흥,1993.03.11.,126.7783,37.3916,0.02469,경기도,시흥시
131,한강동해,3887,1302,강릉남대천,1050.109,130201,연곡천,230.3,aws,566,연곡,1993.03.06.,128.8191,37.85155,0.456309,강원도,강릉시
131,한강동해,3887,1302,강릉남대천,1050.109,130202,사천천,116.5,aws,566,연곡,1993.03.06.,128.8191,37.85155,0.118413,강원도,강릉시
104,임진강,8140,1022,한탄강,2452.179,102211,신천상류,111.5,aws,567,적성,1993.11.16.,126.9317,37.95331,0.103211,경기도,파주시
104,임진강,8140,1022,한탄강,2452.179,102213,신천하류,177.3,aws,567,적성,1993.11.16.,126.9317,37.95331,0.030531,경기도,파주시
104,임진강,8140,1023,임진강하류,1419.209,102301,적성수위표,80.1,aws,567,적성,1993.11.16.,126.9317,37.95331,0.522519,경기도,파주시
104,임진강,8140,1023,임진강하류,1419.209,102302,사미천,457,aws,567,적성,1993.11.16.,126.9317,37.95331,3.40E-05,경기도,파주시
104,임진강,8140,1023,임진강하류,1419.209,102303,눌노천합류후,157.6,aws,567,적성,1993.11.16.,126.9317,37.95331,0.650806,경기도,파주시
104,임진강,8140,1023,임진강하류,1419.209,102304,문산천합류후,97.7,aws,567,적성,1993.11.16.,126.9317,37.95331,0.096214,경기도,파주시
104,임진강,8140,1023,임진강하류,1419.209,102306,문산천하류,104.2,aws,567,적성,1993.11.16.,126.9317,37.95331,0.062103,경기도,파주시
102,북한강,10744,1013,의암댐,721.7,101305,가평천상류,131.4,aws,568,일동,1993.10.20.,127.3134,37.95875,0.0185,경기도,포천시
102,북한강,10744,1015,청평댐,760.6099,101503,조종천상류,155.8,aws,568,일동,1993.10.20.,127.3134,37.95875,0.171509,경기도,포천시
104,임진강,8140,1022,한탄강,2452.179,102206,영평천상류,115.2,aws,568,일동,1993.10.20.,127.3134,37.95875,0.012387,경기도,포천시
104,임진강,8140,1022,한탄강,2452.179,102207,수입천,65.3,aws,568,일동,1993.10.20.,127.3134,37.95875,0.86203,경기도,포천시
104,임진강,8140,1022,한탄강,2452.179,102209,포천천하류,114.6,aws,568,일동,1993.10.20.,127.3134,37.95875,0.635781,경기도,포천시
104,임진강,8140,1022,한탄강,2452.179,102210,영평천하류,148.4,aws,568,일동,1993.10.20.,127.3134,37.95875,0.184718,경기도,포천시
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101801,팔당댐하류,138.9,aws,569,구리,1993.10.20.,127.1568,37.58224,0.072639,경기도,구리시
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101803,왕숙천,73.1,aws,569,구리,1993.10.20.,127.1568,37.58224,0.104966,경기도,구리시
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101807,중랑천합류전,101.6,aws,569,구리,1993.10.20.,127.1568,37.58224,0.121268,경기도,구리시
103,팔당댐하류,3116.899,1019,한강고양,848.4199,101903,계양천합류후,147.3,aws,570,금곡,1993.09.11.,126.6423,37.62319,0.043858,인천광역시,서구
103,팔당댐하류,3116.899,1019,한강고양,848.4199,101906,임진강합류전,158.7,aws,570,금곡,1993.09.11.,126.6423,37.62319,0.256376,인천광역시,서구
103,팔당댐하류,3116.899,1019,한강고양,848.4199,101908,아라천,43.4,aws,570,금곡,1993.09.11.,126.6423,37.62319,0.024176,인천광역시,서구
103,팔당댐하류,3116.899,1024,한강하류,146.3999,102401,한강하류,146.3,aws,570,금곡,1993.09.11.,126.6423,37.62319,0.023549,인천광역시,서구
121,한강서해,1991,1201,한강서해,1009.549,120101,포내천,107.1,aws,570,금곡,1993.09.11.,126.6423,37.62319,0.451682,인천광역시,서구
111,안성천,1660,1101,안성천,1658.66,110115,진위천,81.5,aws,571,화성,1993.11.15.,126.8208,37.19525,7.22E-04,경기도,화성시
121,한강서해,1991,1202,시화호,961.26,120202,반월천,107.2,aws,571,화성,1993.11.15.,126.8208,37.19525,0.077591,경기도,화성시
121,한강서해,1991,1202,시화호,961.26,120203,송산면,94.4,aws,571,화성,1993.11.15.,126.8208,37.19525,0.417562,경기도,화성시
121,한강서해,1991,1202,시화호,961.26,120204,시화방조제,196.1,aws,571,화성,1993.11.15.,126.8208,37.19525,0.006907,경기도,화성시
121,한강서해,1991,1202,시화호,961.26,120205,자안천,199.4,aws,571,화성,1993.11.15.,126.8208,37.19525,0.504845,경기도,화성시
121,한강서해,1991,1202,시화호,961.26,120206,남양방조제,243.8,aws,571,화성,1993.11.15.,126.8208,37.19525,0.192328,경기도,화성시
103,팔당댐하류,3116.899,1016,경안천,561.1199,101603,경안수위표,90.3,aws,572,성남,1993.09.06.,127.1247,37.42092,0.044835,경기도,성남시중원구
103,팔당댐하류,3116.899,1016,경안천,561.1199,101605,경안천하류,113.8,aws,572,성남,1993.09.06.,127.1247,37.42092,0.010046,경기도,성남시중원구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101804,탄천상류,101,aws,572,성남,1993.09.06.,127.1247,37.42092,9.33E-04,경기도,성남시중원구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101805,성남수위표,102.8,aws,572,성남,1993.09.06.,127.1247,37.42092,0.743927,경기도,성남시중원구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101806,탄천하류,97.5,aws,572,성남,1993.09.06.,127.1247,37.42092,0.08597,경기도,성남시중원구
103,팔당댐하류,3116.899,1018,한강서울,1537.219,101807,중랑천합류전,101.6,aws,572,성남,1993.09.06.,127.1247,37.42092,8.84E-04,경기도,성남시중원구
